project_index,bldg_proj_type,mat_group,mui,eci
128,New Construction,Steel,38.030145485269756,71.76573321633539
128,New Construction,Windows and frames,1.4493249469714256,14.493249469714256
128,New Construction,Wood and composites,144.36276541496605,34.07112842013115
129,New Construction,Acoustic ceilings,1.237853320946246,6.693789991618718
129,New Construction,Adhesives and sealants,0.4021640136435021,0.9521143411307113
129,New Construction,Air and vapor barriers,0.770695906277416,0.6921391035829897
129,New Construction,Aluminum,7.004318246371816,46.19546491967784
129,New Construction,Applied fireproofing,0.604142072301445,1.5284794429226556
129,New Construction,Cladding,17.184504452519604,63.79369751861964
129,New Construction,Coatings,2.7269555781251764,29.722776676887488
129,New Construction,Concrete,815.3612800586858,145.36099095284803
129,New Construction,Doors and frames,2.048571478403985,8.411134495414982
129,New Construction,Flooring and tile,7.713326002757486,2.094550582756304
129,New Construction,Glazing,7.991760277618781,10.401184929962634
129,New Construction,Gypsum,34.12184980411461,8.632558359615
129,New Construction,Insulation,9.256216351195249,47.05376078229961
129,New Construction,Masonry,66.44438307458928,10.974392806712563
129,New Construction,Other metals,0.17810690114960503,0.9943383047244713
129,New Construction,Roofing and waterproofing,1.5445569509656267,0.9730708791083448
129,New Construction,Steel,190.77725831715043,301.31181616916024
129,New Construction,Synthetic composites,0.08224546249643098,0.443303042855763
129,New Construction,Windows and frames,0.46560287263923644,4.8414823462188705
129,New Construction,Wood and composites,133.56828287490043,46.23891808049139
13,New Construction,Acoustic ceilings,0.06447,0.055266666666666665
13,New Construction,Air and vapor barriers,1.3971437037037036,4.3451170370370376
13,New Construction,Coatings,0.2924588888888889,0.5644455555555555
13,New Construction,Concrete,893.7442825925926,113.86208148148148
13,New Construction,Doors and frames,0.42575851851851854,4.856814814814816
13,New Construction,Flooring and tile,0.01254962962962963,0.009412222222222223
13,New Construction,Gypsum,2.5012974074074075,0.697014074074074
13,New Construction,Insulation,3.2555762962962964,5.3262862962962965
13,New Construction,Roofing and waterproofing,1.548237037037037,4.12279962962963
13,New Construction,Steel,35.367840370370374,55.34872962962963
13,New Construction,Synthetic composites,0.049189629629629625,0.14750888888888888
13,New Construction,Windows and frames,0.368567037037037,1.6336485185185186
130,New Construction,Acoustic ceilings,2.039195065656677,3.170285125828565
130,New Construction,Adhesives and sealants,0.4374724251826349,0.840227564841212
130,New Construction,Air and vapor barriers,0.39017559151289427,0.8419008502224703
130,New Construction,Aluminum,0.7649071307411957,6.181551873126649
130,New Construction,Cladding,0.8601848118071557,2.004230611510673
130,New Construction,Coatings,0.8509654576023141,3.3554035788249346
130,New Construction,Concrete,460.7403212992497,48.24375008562615
130,New Construction,Doors and frames,1.192520789680426,3.6662583601703194
130,New Construction,Flooring and tile,5.476507769054906,5.984274434676337
130,New Construction,Glazing,2.408955981647721,3.1902672278379494
130,New Construction,Gypsum,60.955159881926036,15.024577569310717
130,New Construction,Insulation,4.39211171323692,9.450103509513013
130,New Construction,Masonry,37.259439351790164,10.500992322472614
130,New Construction,Other,0.002088816096249117,0.004866941504260442
130,New Construction,Other metals,0.07057434054824714,0.28719596046398804
130,New Construction,Roofing and waterproofing,3.691193726250493,2.1432794501674595
130,New Construction,Steel,43.49355603696552,69.64822203615995
130,New Construction,Synthetic composites,2.45699475339475,9.38838767711534
130,New Construction,Wall coverings,0.0025545302739760044,0.028912175293146478
130,New Construction,Windows and frames,0.1167317162407253,1.1382308938466137
130,New Construction,Wood and composites,73.4153627967119,27.42605461381593
131,New Construction,Adhesives and sealants,0.00371813696699566,0.023498625631412577
131,New Construction,Air and vapor barriers,0.030649522948699087,0.052808227316184
131,New Construction,Aluminum,1.561014863007801,12.982194438930733
