project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
46,New Construction,Adhesives and sealants,0.03530361162422,0.0958026078023822,Office
46,New Construction,Air and vapor barriers,0.0276226023171479,0.2955618447934833,Office
46,New Construction,Aluminum,2.5159218532668866,15.481200629392744,Office
46,New Construction,Cladding,0.5058305151377426,0.2422928167509787,Office
46,New Construction,Coatings,0.018368611771696,0.0429946284501019,Office
46,New Construction,Concrete,1404.788282103429,169.34366679853778,Office
46,New Construction,Glazing,5.2830085961067175,7.0792315187830015,Office
46,New Construction,Gypsum,0.1906484664806941,0.0465182258212893,Office
46,New Construction,Insulation,5.568106463953212,9.987215810197505,Office
46,New Construction,Roofing and waterproofing,0.1555274487667706,0.4961325615659982,Office
46,New Construction,Steel,57.3416975121812,107.66516817952832,Office
46,New Construction,Wood and composites,0.0076013228666879,0.0031192837525397,Office
47,New Construction,Acoustic ceilings,0.399898,0.143966,Warehouse and Storage
47,New Construction,Air and vapor barriers,1.44654,4.498738,Warehouse and Storage
47,New Construction,Cladding,1.036784,8.861641,Warehouse and Storage
47,New Construction,Coatings,0.4357609999999999,0.8410200000000001,Warehouse and Storage
47,New Construction,Concrete,1485.866493,153.517083,Warehouse and Storage
47,New Construction,Doors and frames,0.38486,3.19239,Warehouse and Storage
47,New Construction,Flooring and tile,0.315035,1.008252,Warehouse and Storage
47,New Construction,Gypsum,1.883246,0.546442,Warehouse and Storage
47,New Construction,Insulation,0.889914,0.930264,Warehouse and Storage
47,New Construction,Other,0.150503,0.68019,Warehouse and Storage
47,New Construction,Roofing and waterproofing,11.843993,4.756249,Warehouse and Storage
47,New Construction,Steel,32.865942000000004,36.512404,Warehouse and Storage
47,New Construction,Windows and frames,1.018493,4.025866,Warehouse and Storage
47,New Construction,Wood and composites,27.064981,6.368761,Warehouse and Storage
48,New Construction,Acoustic ceilings,0.0461544827586206,0.0526160919540229,Warehouse and Storage
48,New Construction,Aluminum,0.0458804597701149,0.6927972413793103,Warehouse and Storage
48,New Construction,Coatings,0.5055218390804598,0.9756574712643676,Warehouse and Storage
48,New Construction,Concrete,959.533263908046,113.38677747126437,Warehouse and Storage
48,New Construction,Doors and frames,0.8208413793103448,2.257365977011494,Warehouse and Storage
48,New Construction,Flooring and tile,0.1273664367816092,0.2288363218390804,Warehouse and Storage
48,New Construction,Gypsum,8.05048367816092,0.1659342528735632,Warehouse and Storage
48,New Construction,Roofing and waterproofing,1.4744924137931037,5.131233563218391,Warehouse and Storage
48,New Construction,Steel,28.03323908045977,32.901745747126434,Warehouse and Storage
48,New Construction,Synthetic composites,0.0764349425287356,0.7926597701149425,Warehouse and Storage
48,New Construction,Windows and frames,1.1902137931034484,5.275542988505747,Warehouse and Storage
48,New Construction,Wood and composites,9.916785747126436,2.4341797701149424,Warehouse and Storage
49,New Construction,Acoustic ceilings,1.9229501164313976,6.567154678675807,Healthcare
49,New Construction,Adhesives and sealants,0.0928554168137634,0.4922125437893957,Healthcare
49,New Construction,Aluminum,2.186666771435183,7.453546822827417,Healthcare
49,New Construction,Applied fireproofing,35.29310558516538,40.23414036708853,Healthcare
49,New Construction,Cladding,2.1539453002808604,17.123865137232837,Healthcare
49,New Construction,Coatings,0.7381872466452903,3.662485748186897,Healthcare
49,New Construction,Concrete,533.5226826370968,97.9501886517844,Healthcare
49,New Construction,Doors and frames,4.053248749181419,10.862753604206368,Healthcare
49,New Construction,Flooring and tile,3.841048627867441,6.019780492323815,Healthcare
49,New Construction,Glazing,6.12029885940585,11.966603194646233,Healthcare
49,New Construction,Gypsum,77.03257719379312,16.01084859204738,Healthcare
49,New Construction,Insulation,2.3122510924812043,4.250845933624761,Healthcare
49,New Construction,Masonry,0.1750549069810752,0.0467177716487892,Healthcare
49,New Construction,Other metals,0.0302469114112258,0.1356847606938008,Healthcare
49,New Construction,Roofing and waterproofing,0.2728040208713979,0.8456924647013333,Healthcare
49,New Construction,Steel,113.7713986701646,177.85858500435887,Healthcare
49,New Construction,Wall coverings,0.0031355829487741,0.0623981006806064,Healthcare
49,New Construction,Windows and frames,1.1472590909184943,11.030706001327491,Healthcare
49,New Construction,Wood and composites,0.1077044767149247,0.0482821306932886,Healthcare
5,New Construction,Acoustic ceilings,3.8696129846328193,8.091453189006954,Education
5,New Construction,Air and vapor barriers,0.7801470671258998,0.9137045576007952,Education
5,New Construction,Aluminum,15.66308783175269,117.55861892335528,Education
5,New Construction,Cladding,4.3858827571916095,7.563788560284376,Education
5,New Construction,Coatings,0.630293344394735,5.299362191450623,Education
5,New Construction,Concrete,1192.7548011658853,223.60826506823307,Education
5,New Construction,Doors and frames,0.7519906358017544,2.061716300397648,Education
5,New Construction,Glazing,2.079485481360392,2.873662414679928,Education
5,New Construction,Gypsum,28.65210722707889,8.556877407516312,Education
5,New Construction,Insulation,2.246670226002401,5.095062774926213,Education
5,New Construction,Masonry,30.380548453128743,3.3855005289548505,Education
5,New Construction,Other,0.1652191374817567,0.469222350448189,Education
5,New Construction,Other metals,0.0084960305816861,0.045477973690873,Education
5,New Construction,Roofing and waterproofing,3.276566435151629,2.030237658900776,Education
5,New Construction,Steel,57.96718997442297,86.70541750373656,Education
5,New Construction,Synthetic composites,2.598160366385899,7.5686136358036995,Education
5,New Construction,Wall coverings,0.0166399274178055,0.0081702043621425,Education
51,New Construction,Acoustic ceilings,0.0017300357591548,0.0023528486324505,Residential: Multifamily (5 or more units)
51,New Construction,Adhesives and sealants,0.0490472235856964,0.1343893926248082,Residential: Multifamily (5 or more units)
51,New Construction,Air and vapor barriers,0.0002972596709882,0.0007788203379891,Residential: Multifamily (5 or more units)
51,New Construction,Aluminum,0.8778426327304227,6.760930892969998,Residential: Multifamily (5 or more units)
51,New Construction,Applied fireproofing,0.3792820396275287,0.4323815251753827,Residential: Multifamily (5 or more units)
51,New Construction,Cladding,19.031255684172194,9.64775544009579,Residential: Multifamily (5 or more units)
51,New Construction,Coatings,0.7471641534211169,1.777856625543045,Residential: Multifamily (5 or more units)
51,New Construction,Concrete,221.48499985470735,35.20864870485168,Residential: Multifamily (5 or more units)
51,New Construction,Doors and frames,0.0008534502037661,0.007689586335933,Residential: Multifamily (5 or more units)
51,New Construction,Flooring and tile,1.5027687646699586,0.3937254163435292,Residential: Multifamily (5 or more units)
51,New Construction,Glazing,1.4656906572481083,1.9640254807124653,Residential: Multifamily (5 or more units)
51,New Construction,Gypsum,53.73817446519217,11.443609804967116,Residential: Multifamily (5 or more units)
51,New Construction,Insulation,1.9893251026584375,16.799946690103482,Residential: Multifamily (5 or more units)
51,New Construction,Masonry,18.41590623085541,4.146399606272992,Residential: Multifamily (5 or more units)
51,New Construction,Other,0.4637445363504771,1.317034483235355,Residential: Multifamily (5 or more units)
51,New Construction,Other metals,0.0073098028553393,0.0409207296942537,Residential: Multifamily (5 or more units)
51,New Construction,Roofing and waterproofing,1.7371986583047638,1.5463960705884576,Residential: Multifamily (5 or more units)
51,New Construction,Steel,18.22252512988304,38.78539827779287,Residential: Multifamily (5 or more units)
51,New Construction,Synthetic composites,0.0322376407355076,0.150872158642176,Residential: Multifamily (5 or more units)
51,New Construction,Windows and frames,0.3723332594871795,0.997853135425641,Residential: Multifamily (5 or more units)
51,New Construction,Wood and composites,22.48809561469767,5.353771278823199,Residential: Multifamily (5 or more units)
52,New Construction,Aluminum,8.411013571428573,76.2525057142857,Laboratory
52,New Construction,Cladding,1.4589765476190475,5.526876904761905,Laboratory
52,New Construction,Concrete,172.27484047619046,31.532410238095235,Laboratory
52,New Construction,Doors and frames,0.3481904761904761,0.9657142857142856,Laboratory
52,New Construction,Flooring and tile,1.523432976190476,1.478377738095238,Laboratory
52,New Construction,Glazing,3.636734642857143,5.200530476190476,Laboratory
52,New Construction,Gypsum,15.104522857142856,4.684654523809524,Laboratory
52,New Construction,Insulation,4.558160714285714,4.44594130952381,Laboratory
52,New Construction,Masonry,17.703230357142857,4.861953333333333,Laboratory
52,New Construction,Other,0.4834208333333333,0.4390894047619048,Laboratory
52,New Construction,Roofing and waterproofing,0.2735745238095238,0.2514592857142857,Laboratory
52,New Construction,Steel,88.6532144047619,133.30970761904763,Laboratory
53,New Construction,Acoustic ceilings,1.1975897583037975,1.8533216904858545,Healthcare
53,New Construction,Adhesives and sealants,0.0571934287689873,0.1566621167847942,Healthcare
53,New Construction,Air and vapor barriers,0.2807702847006328,0.2678730984591456,Healthcare
53,New Construction,Aluminum,0.1062901803455696,0.5973508135421013,Healthcare
53,New Construction,Applied fireproofing,0.0011905585664556,0.0030121131731329,Healthcare
53,New Construction,Coatings,0.0792715728346835,0.4426756474954404,Healthcare
53,New Construction,Concrete,1105.952698943336,190.13860430421917,Healthcare
53,New Construction,Doors and frames,1.7889530771360127,3.374268381791236,Healthcare
53,New Construction,Flooring and tile,0.2430007486075949,0.0636661961351898,Healthcare
53,New Construction,Glazing,3.510353233851139,16.275023298954338,Healthcare
53,New Construction,Gypsum,20.813464539951266,6.084180352671938,Healthcare
53,New Construction,Insulation,2.9074410025742403,5.765194687180018,Healthcare
53,New Construction,Masonry,18.17239322628608,2.1624061807036496,Healthcare
53,New Construction,Other metals,0.0035582238213924,0.0206649345234253,Healthcare
53,New Construction,Roofing and waterproofing,0.217189761499367,0.6841477487230062,Healthcare
53,New Construction,Steel,66.95504610034804,120.10485119597992,Healthcare
53,New Construction,Synthetic composites,0.0322022485056961,0.1159048300446329,Healthcare
53,New Construction,Wall coverings,0.0006407709917721,0.0020568748835886,Healthcare
53,New Construction,Windows and frames,0.3382431047507595,3.344202922191139,Healthcare
55,New Construction,Acoustic ceilings,0.0117747279265494,0.0633021644759909,Office
55,New Construction,Adhesives and sealants,0.355786829299433,0.9748559122804464,Office
55,New Construction,Aluminum,16.59954858460814,97.58377179873584,Office
55,New Construction,Cladding,0.2117915035144042,0.4934742031885618,Office
55,New Construction,Coatings,0.0088850675881041,0.0324084988816407,Office
55,New Construction,Concrete,1366.4947653024235,254.4884071248617,Office
55,New Construction,Doors and frames,0.0600714151945044,0.4271376976289853,Office
55,New Construction,Glazing,2.388634990082374,3.2814548142173776,Office
55,New Construction,Gypsum,2.0929670326629366,0.5106839559697566,Office
55,New Construction,Insulation,13.540622500199234,24.33882871799197,Office
55,New Construction,Masonry,169.0456919271498,26.03058884587295,Office
55,New Construction,Other metals,0.0047603343889083,0.0203122540416393,Office
55,New Construction,Roofing and waterproofing,1.2210766859647235,3.785337726490645,Office
55,New Construction,Steel,71.20726917551889,120.39552645518128,Office
55,New Construction,Windows and frames,0.010130626415872,0.07780048584843,Office
56,New Construction,Acoustic ceilings,0.0164522928469781,0.0254606312214706,Office
56,New Construction,Adhesives and sealants,0.0059663301002908,0.037707206233838,Office
56,New Construction,Aluminum,0.8061282902618219,5.108476584357265,Office
56,New Construction,Applied fireproofing,0.1322548347549146,0.334604731929934,Office
56,New Construction,Cladding,0.4384823263191492,2.535632967153619,Office
56,New Construction,Coatings,0.0069830660738768,0.0161407832009527,Office
56,New Construction,Concrete,618.0449799518107,107.37118532330476,Office
56,New Construction,Doors and frames,0.0336590337494681,0.0545796921374213,Office
56,New Construction,Flooring and tile,0.0130811529787897,0.0034272620804429,Office
56,New Construction,Glazing,1.405000198979364,1.5455002188773006,Office
56,New Construction,Gypsum,0.3878169926464976,0.0946273462057454,Office
56,New Construction,Insulation,0.2794077802127822,1.4280302815905574,Office
56,New Construction,Masonry,0.1072510261358067,0.0137993794034598,Office
56,New Construction,Other metals,0.0103954866291106,0.0600859127162597,Office
56,New Construction,Steel,40.32024488446172,83.465996448898,Office
56,New Construction,Wood and composites,0.2031192561846953,0.0568851619759792,Office
57,New Construction,Acoustic ceilings,3.176890769230769,0.0100384615384615,Warehouse and Storage
57,New Construction,Air and vapor barriers,2.011511153846154,6.255798846153846,Warehouse and Storage
57,New Construction,Aluminum,0.3921203846153845,2.9037265384615387,Warehouse and Storage
57,New Construction,Concrete,820.1270769230769,108.23714076923076,Warehouse and Storage
57,New Construction,Doors and frames,1.0514923076923075,3.132877692307692,Warehouse and Storage
57,New Construction,Flooring and tile,0.3362830769230769,0.6201788461538461,Warehouse and Storage
57,New Construction,Glazing,0.0340457692307692,0.0486853846153846,Warehouse and Storage
57,New Construction,Gypsum,2.34438,0.7638780769230769,Warehouse and Storage
57,New Construction,Insulation,7.792859230769231,29.48139692307692,Warehouse and Storage
57,New Construction,Roofing and waterproofing,1.4877826923076922,5.177483846153846,Warehouse and Storage
57,New Construction,Steel,35.736032692307695,49.71061538461538,Warehouse and Storage
57,New Construction,Windows and frames,0.4418584615384615,2.302328076923077,Warehouse and Storage
57,New Construction,Wood and composites,17.68573153846154,8.014121153846153,Warehouse and Storage
58,New Construction,Acoustic ceilings,1.576162643878171,2.4391795231271454,Residential: Multifamily (5 or more units)
58,New Construction,Adhesives and sealants,0.2106173774582216,0.1673567800612066,Residential: Multifamily (5 or more units)
58,New Construction,Air and vapor barriers,0.0012061857004827,0.0031602065352648,Residential: Multifamily (5 or more units)
58,New Construction,Aluminum,3.837714675663245,34.57070339995627,Residential: Multifamily (5 or more units)
58,New Construction,Cladding,1.516510657517692,4.983819968290773,Residential: Multifamily (5 or more units)
58,New Construction,Coatings,0.4017345331787005,1.1741161164809546,Residential: Multifamily (5 or more units)
58,New Construction,Concrete,1348.510133813886,228.1553161044178,Residential: Multifamily (5 or more units)
58,New Construction,Doors and frames,2.2206956117842807,3.281347826200152,Residential: Multifamily (5 or more units)
58,New Construction,Flooring and tile,5.882093420966304,8.155570194406737,Residential: Multifamily (5 or more units)
58,New Construction,Glazing,4.074362664672093,5.555978557788879,Residential: Multifamily (5 or more units)
58,New Construction,Gypsum,39.33754010961125,8.68837582551209,Residential: Multifamily (5 or more units)
58,New Construction,Insulation,1.4477386985811722,3.1773212817471688,Residential: Multifamily (5 or more units)
58,New Construction,Masonry,8.267577585792738,1.57122450088894,Residential: Multifamily (5 or more units)
58,New Construction,Other,0.0437170384381124,0.1241563891642393,Residential: Multifamily (5 or more units)
58,New Construction,Other metals,0.0424568473787842,0.1731113183694364,Residential: Multifamily (5 or more units)
58,New Construction,Roofing and waterproofing,0.2166176087680075,0.6715145871808234,Residential: Multifamily (5 or more units)
58,New Construction,Steel,38.13830143483854,75.87403817450873,Residential: Multifamily (5 or more units)
58,New Construction,Windows and frames,0.1544389141973449,1.42204395390516,Residential: Multifamily (5 or more units)
58,New Construction,Wood and composites,1.29817359381541,0.7420298196063241,Residential: Multifamily (5 or more units)
59,New Construction,Acoustic ceilings,2.681821717148785,4.150234522150379,Office
59,New Construction,Adhesives and sealants,0.2668200455193618,0.7310869247230514,Office
59,New Construction,Air and vapor barriers,0.2033047091724384,0.4127085596200501,Office
59,New Construction,Aluminum,1.1280376324372745,10.22002094988171,Office
59,New Construction,Cladding,1.977229663451258,3.355472019936027,Office
59,New Construction,Coatings,0.1721059501502133,1.460856786540787,Office
59,New Construction,Concrete,532.0345817509868,96.57643067431192,Office
59,New Construction,Doors and frames,0.917333583536216,2.8737149785084104,Office
59,New Construction,Glazing,2.3189628347587177,3.136792133457885,Office
59,New Construction,Gypsum,36.92743652389099,9.405951843593195,Office
59,New Construction,Insulation,5.532755339721079,13.809941904599569,Office
59,New Construction,Other,0.03276653818089,0.0930569684337276,Office
59,New Construction,Other metals,0.1813831162644116,0.7386265029244472,Office
59,New Construction,Roofing and waterproofing,1.7909900458094172,4.475714476533522,Office
59,New Construction,Steel,60.84333350581705,93.93479583632636,Office
59,New Construction,Wall coverings,0.0033000584882182,0.0016203287177151,Office
59,New Construction,Windows and frames,0.0078924357818181,0.0602212002676363,Office
59,New Construction,Wood and composites,3.472009508770163,1.7480647309532713,Office
6,New Construction,Air and vapor barriers,0.894475,2.78180625,Office
6,New Construction,Concrete,548.3991125,111.9620625,Office
6,New Construction,Doors and frames,0.5564125,1.65913125,Office
6,New Construction,Flooring and tile,1.41670625,4.9608625,Office
6,New Construction,Glazing,5.063275,6.30735625,Office
6,New Construction,Gypsum,68.12424999999999,23.285568750000003,Office
6,New Construction,Insulation,28.54215625,48.9103375,Office
6,New Construction,Masonry,8.457543750000001,1.4882187499999997,Office
6,New Construction,Roofing and waterproofing,7.04030625,24.50026875,Office
6,New Construction,Steel,107.6276875,262.05988125,Office
6,New Construction,Windows and frames,0.6172624999999999,7.1911,Office
6,New Construction,Wood and composites,179.99357500000002,37.77018125,Office
60,New Construction,Acoustic ceilings,0.794551753910689,1.229603033501099,Residential: Multifamily (5 or more units)
60,New Construction,Adhesives and sealants,0.1636779821086627,0.2249291140995553,Residential: Multifamily (5 or more units)
60,New Construction,Aluminum,0.7653490439206206,5.673847793650848,Residential: Multifamily (5 or more units)
60,New Construction,Applied fireproofing,0.1745645381847863,0.1990035735306564,Residential: Multifamily (5 or more units)
60,New Construction,Cladding,13.010767543258204,6.680091816381427,Residential: Multifamily (5 or more units)
60,New Construction,Coatings,0.824247056621645,2.1739989862000613,Residential: Multifamily (5 or more units)
60,New Construction,Concrete,863.7977965493404,173.78052504860256,Residential: Multifamily (5 or more units)
60,New Construction,Doors and frames,3.023917922892136,9.656612043209917,Residential: Multifamily (5 or more units)
60,New Construction,Flooring and tile,4.355249059979611,6.905330120838688,Residential: Multifamily (5 or more units)
60,New Construction,Glazing,3.0596589353770405,4.108200148583163,Residential: Multifamily (5 or more units)
60,New Construction,Gypsum,66.25669592423446,14.917599461963135,Residential: Multifamily (5 or more units)
60,New Construction,Insulation,2.410896406665203,3.2457027966595997,Residential: Multifamily (5 or more units)
60,New Construction,Masonry,0.2057486351096568,0.137148619028455,Residential: Multifamily (5 or more units)
60,New Construction,Other,0.6158029649945441,1.7420134201378472,Residential: Multifamily (5 or more units)
60,New Construction,Other metals,0.0093206565729,0.0384269336834903,Residential: Multifamily (5 or more units)
60,New Construction,Steel,29.848551876928205,61.21092307594689,Residential: Multifamily (5 or more units)
60,New Construction,Wall coverings,0.0664728147364496,0.0326381520355967,Residential: Multifamily (5 or more units)
60,New Construction,Windows and frames,0.9431748857772404,2.630904828817341,Residential: Multifamily (5 or more units)
60,New Construction,Wood and composites,0.0049827360531632,0.0008370996569314,Residential: Multifamily (5 or more units)
61,New Construction,Acoustic ceilings,3.378196462667341,13.20104220595815,Public Assembly
61,New Construction,Aluminum,0.8955665102234436,8.037785216045336,Public Assembly
61,New Construction,Applied fireproofing,57.14444281494243,65.14466480903437,Public Assembly
61,New Construction,Cladding,14.483983402961986,33.76827995028002,Public Assembly
61,New Construction,Coatings,1.396747634823518,14.659961661331042,Public Assembly
61,New Construction,Concrete,401.00737514512855,64.76964009940495,Public Assembly
61,New Construction,Doors and frames,1.5380729375742508,5.686132084778066,Public Assembly
61,New Construction,Flooring and tile,1.1902670715909551,0.3118499727568302,Public Assembly
61,New Construction,Glazing,2.4637234284391343,3.30138939410844,Public Assembly
61,New Construction,Gypsum,58.517183276283454,13.57680352086319,Public Assembly
61,New Construction,Insulation,7.284946798471612,18.873857411800188,Public Assembly
61,New Construction,Masonry,0.2275323035960919,0.1516692502282487,Public Assembly
61,New Construction,Other,0.0064130609993557,0.0149424321284987,Public Assembly
61,New Construction,Other metals,0.3070487106926282,1.253957809188661,Public Assembly
61,New Construction,Roofing and waterproofing,0.3078222180849871,0.9542488760634602,Public Assembly
61,New Construction,Steel,92.49336015137324,156.29822415424275,Public Assembly
61,New Construction,Wood and composites,4.6659598281016725,1.2318133946188414,Public Assembly
62,New Construction,Acoustic ceilings,0.1478324089907904,0.4698824608405018,Public Assembly
62,New Construction,Adhesives and sealants,0.0914322862791983,0.1267597630181102,Public Assembly
62,New Construction,Air and vapor barriers,0.1328925418806286,0.1142973104442329,Public Assembly
62,New Construction,Aluminum,0.5031915669088312,4.097133333917826,Public Assembly
62,New Construction,Cladding,1.173815845017672,1.4179934589415697,Public Assembly
62,New Construction,Coatings,0.1366679286449634,0.5583843018391376,Public Assembly
62,New Construction,Concrete,724.9887315414821,134.3046832272383,Public Assembly
62,New Construction,Doors and frames,0.5030319045835578,1.1405372908047575,Public Assembly
62,New Construction,Flooring and tile,1.530831699231698,1.021191793881063,Public Assembly
62,New Construction,Glazing,0.8617775343720737,1.151373485611719,Public Assembly
62,New Construction,Gypsum,6.832973826303998,1.9715037709625347,Public Assembly
62,New Construction,Insulation,1.7581206376247858,52.87773308101399,Public Assembly
62,New Construction,Masonry,9.646008143094551,1.4042483649609814,Public Assembly
62,New Construction,Other,0.0358980489562565,0.1012283361180791,Public Assembly
62,New Construction,Other metals,0.0208546778480328,0.0844614452845328,Public Assembly
62,New Construction,Roofing and waterproofing,3.3707307642297786,1.8452770696530727,Public Assembly
62,New Construction,Steel,46.01799955519014,89.05119342015082,Public Assembly
62,New Construction,Synthetic composites,0.4075023341057767,1.189906815588868,Public Assembly
62,New Construction,Wall coverings,0.0034728422535717,0.0017051655465037,Public Assembly
62,New Construction,Windows and frames,0.004690425477707,0.0572231908280254,Public Assembly
62,New Construction,Wood and composites,9.054087423674076,2.770918080042391,Public Assembly
63,New Construction,Air and vapor barriers,1.1905496183206106,3.7026106870229007,Public Order and Safety
63,New Construction,Aluminum,1.2328167938931298,6.93136641221374,Public Order and Safety
63,New Construction,Concrete,819.208534351145,82.0334961832061,Public Order and Safety
63,New Construction,Doors and frames,2.9540229007633587,9.04002290076336,Public Order and Safety
63,New Construction,Flooring and tile,9.933114503816794,21.788129770992366,Public Order and Safety
63,New Construction,Gypsum,9.717824427480917,3.162030534351145,Public Order and Safety
63,New Construction,Insulation,3.1869541984732823,6.138152671755725,Public Order and Safety
63,New Construction,Roofing and waterproofing,0.592854961832061,2.0714809160305347,Public Order and Safety
63,New Construction,Steel,58.38006106870229,51.29302290076336,Public Order and Safety
63,New Construction,Synthetic composites,0.2646946564885496,0.9474885496183206,Public Order and Safety
63,New Construction,Windows and frames,2.47530534351145,11.841099236641222,Public Order and Safety
63,New Construction,Wood and composites,119.03477099236642,44.80991603053435,Public Order and Safety
64,New Construction,Acoustic ceilings,2.7716159138347107,4.2891949058319,Office
64,New Construction,Adhesives and sealants,0.2819350237049586,0.3129920883702289,Office
64,New Construction,Aluminum,0.3971207055702479,3.2056256257166944,Office
64,New Construction,Cladding,0.0158334411107438,0.1258758568304132,Office
64,New Construction,Coatings,0.8159789104595041,1.7098083385269969,Office
64,New Construction,Concrete,1213.386211820717,147.1073899157871,Office
64,New Construction,Flooring and tile,1.0317243714198348,3.28879008594714,Office
64,New Construction,Glazing,4.329214026917355,6.026704974850016,Office
64,New Construction,Gypsum,38.752455683867765,10.174634062634496,Office
64,New Construction,Insulation,5.400048505473223,18.063723551307245,Office
64,New Construction,Masonry,0.056315983322314,0.0297029732206446,Office
64,New Construction,Roofing and waterproofing,2.599526765619835,1.637701862340496,Office
64,New Construction,Steel,81.71154097489438,105.28171972718842,Office
64,New Construction,Windows and frames,0.6512597447659504,6.5125974476595045,Office
64,New Construction,Wood and composites,0.5130856179834711,0.1094697282359008,Office
65,New Construction,Air and vapor barriers,0.085812048192771,0.2668746987951807,Residential: Multifamily (5 or more units)
65,New Construction,Aluminum,3.879610843373494,16.508981927710842,Residential: Multifamily (5 or more units)
65,New Construction,Cladding,0.2098855421686747,0.7950867469879518,Residential: Multifamily (5 or more units)
65,New Construction,Concrete,1220.8952638554215,197.0083620481928,Residential: Multifamily (5 or more units)
65,New Construction,Gypsum,2.278397590361446,0.7512421686746988,Residential: Multifamily (5 or more units)
65,New Construction,Insulation,5.648407228915662,7.487536746987952,Residential: Multifamily (5 or more units)
65,New Construction,Masonry,7.453251204819277,3.7581259036144585,Residential: Multifamily (5 or more units)
65,New Construction,Other,0.166912048192771,0.5425975903614458,Residential: Multifamily (5 or more units)
65,New Construction,Roofing and waterproofing,0.2757590361445783,0.7961084337349398,Residential: Multifamily (5 or more units)
65,New Construction,Steel,96.67272048192773,89.01186325301204,Residential: Multifamily (5 or more units)
65,New Construction,Synthetic composites,0.0856084337349397,0.0502373493975903,Residential: Multifamily (5 or more units)
65,New Construction,Windows and frames,5.914957228915663,33.94202650602409,Residential: Multifamily (5 or more units)
66,New Construction,Acoustic ceilings,0.0988109629629629,0.0593274074074074,Office
66,New Construction,Air and vapor barriers,0.2614180740740741,0.8130103703703703,Office
66,New Construction,Aluminum,1.2697194074074076,11.516354074074073,Office
66,New Construction,Cladding,0.338946074074074,1.2839911111111113,Office
66,New Construction,Coatings,0.2067084444444444,0.4226660740740741,Office
66,New Construction,Concrete,1319.709755851852,159.4926091851852,Office
66,New Construction,Doors and frames,0.2866565925925926,2.775205925925926,Office
66,New Construction,Flooring and tile,1.5519315555555555,1.6769585185185183,Office
66,New Construction,Glazing,2.5159979259259257,4.792333925925925,Office
66,New Construction,Gypsum,8.528869037037037,2.6767466666666664,Office
66,New Construction,Insulation,1.497648,2.9662171851851853,Office
66,New Construction,Masonry,9.70118637037037,3.3586361481481486,Office
66,New Construction,Roofing and waterproofing,1.645717925925926,1.8913502222222225,Office
66,New Construction,Steel,153.65759081481482,129.89261037037036,Office
66,New Construction,Wood and composites,29.410022814814816,12.475382814814814,Office
67,New Construction,Acoustic ceilings,1.363734939759036,1.2402409638554217,Office
67,New Construction,Air and vapor barriers,0.1462048192771084,0.4546987951807228,Office
67,New Construction,Aluminum,2.98210843373494,27.047530120481927,Office
67,New Construction,Cladding,0.5841566265060241,2.213012048192771,Office
67,New Construction,Coatings,0.3712048192771084,0.7191566265060242,Office
67,New Construction,Concrete,1275.5011445783132,141.55506024096383,Office
67,New Construction,Doors and frames,0.7751204819277109,4.969397590361446,Office
67,New Construction,Flooring and tile,4.265180722891566,4.778433734939759,Office
67,New Construction,Glazing,6.077951807228915,11.754638554216868,Office
67,New Construction,Gypsum,6.998795180722891,2.0549397590361447,Office
67,New Construction,Insulation,2.915,5.341746987951807,Office
67,New Construction,Masonry,6.199759036144578,1.351566265060241,Office
67,New Construction,Roofing and waterproofing,0.9371686746987952,1.3321686746987953,Office
67,New Construction,Steel,115.64638554216867,107.18343373493975,Office
67,New Construction,Wood and composites,69.08963855421686,28.351024096385544,Office
68,New Construction,Air and vapor barriers,3.9958444444444448,8.372955555555555,Residential: Multifamily (5 or more units)
68,New Construction,Aluminum,0.6434444444444445,5.332422222222222,Residential: Multifamily (5 or more units)
68,New Construction,Applied fireproofing,5.337266666666667,3.3144444444444443,Residential: Multifamily (5 or more units)
68,New Construction,Coatings,0.0641925925925925,0.1925777777777778,Residential: Multifamily (5 or more units)
68,New Construction,Concrete,497.0565851851852,53.36564444444444,Residential: Multifamily (5 or more units)
68,New Construction,Doors and frames,0.4574666666666667,1.2136814814814816,Residential: Multifamily (5 or more units)
68,New Construction,Glazing,3.9522814814814815,4.904948148148148,Residential: Multifamily (5 or more units)
68,New Construction,Gypsum,83.78707407407407,27.300659259259263,Residential: Multifamily (5 or more units)
68,New Construction,Insulation,5.383244444444445,22.037844444444445,Residential: Multifamily (5 or more units)
68,New Construction,Masonry,2.116911111111111,0.910274074074074,Residential: Multifamily (5 or more units)
68,New Construction,Other,0.0104592592592592,0.0194518518518518,Residential: Multifamily (5 or more units)
68,New Construction,Steel,69.7632074074074,67.39151851851852,Residential: Multifamily (5 or more units)
68,New Construction,Wood and composites,76.79888148148149,32.37248888888889,Residential: Multifamily (5 or more units)
69,New Construction,Aluminum,3.800327027027027,25.41372972972973,Residential: Multifamily (5 or more units)
69,New Construction,Cladding,0.6876036036036036,5.79582972972973,Residential: Multifamily (5 or more units)
69,New Construction,Coatings,0.222209009009009,0.2161495495495495,Residential: Multifamily (5 or more units)
69,New Construction,Concrete,1885.6988738738737,327.4510954954955,Residential: Multifamily (5 or more units)
69,New Construction,Doors and frames,0.1179855855855855,0.2886576576576576,Residential: Multifamily (5 or more units)
69,New Construction,Glazing,4.193505405405406,7.468832432432432,Residential: Multifamily (5 or more units)
