project_index,bldg_proj_type,mat_type,mui,eci,bldg_prim_use_recat
11,New Construction,Fiberglass blanket,0.4589827726705263,0.9455045117012842,Office
11,New Construction,Glazing - other,2.124449374035088,2.3368943114385967,Office
11,New Construction,Gypsum board,23.45552037565342,4.761746410034844,Office
11,New Construction,Hollow structural sections HSS,2.34363263677193,6.046572202871579,Office
11,New Construction,Insulated glass unit IGU,5.018658796761403,6.911280193544113,Office
11,New Construction,Mortar and grout,42.06568177199912,7.851231983054793,Office
11,New Construction,Other,0.0105423659070175,0.0299403191759298,Office
11,New Construction,Paint,0.2510103229057017,0.5995966501464807,Office
11,New Construction,Precast,63.03488529122807,8.026135951209909,Office
11,New Construction,Ready mix NW 4000,3.999616430087719,0.7000292227041508,Office
11,New Construction,Ready mix NW 6000,1034.8810656178737,143.14485566781613,Office
11,New Construction,Ready mix NW 8000,211.1654316,31.209867320142003,Office
11,New Construction,Rebar and reinforcement,98.70856465521798,188.92333201302688,Office
11,New Construction,Roll formed metal panel aluminum,0.0104707354560526,0.0676409510461,Office
11,New Construction,Steel - other,0.0847626869114035,0.2178050604016228,Office
11,New Construction,Steel door,0.1602093366614035,0.3497981057741404,Office
11,New Construction,Steel door frame,0.0179939731649122,0.0494834262035087,Office
11,New Construction,Steel sheet,0.1060504320175438,0.2470975066008772,Office
11,New Construction,Stucco finish,0.2175317352982456,0.1041977012078596,Office
11,New Construction,Suspension assembly,0.1093908959736842,0.2658198772160526,Office
11,New Construction,Wood or composite door,0.8597759140991228,0.2754461277866184,Office
110,New Construction,Acoustic ceiling tile fiber,0.8902739124222222,1.2107725208942222,Residential: Multifamily (5 or more units)
110,New Construction,Adhesives and sealants,0.0647780547061111,0.0331315730181685,Residential: Multifamily (5 or more units)
110,New Construction,Air and vapor barriers,0.4811040471529012,0.5303797159431722,Residential: Multifamily (5 or more units)
110,New Construction,Aluminum - other,1.1747695388271606,6.602204808208642,Residential: Multifamily (5 or more units)
110,New Construction,Aluminum door frame,0.0473092874074074,0.4139562648148148,Residential: Multifamily (5 or more units)
110,New Construction,Aluminum sheet,0.0269842229303086,0.1516513328683345,Residential: Multifamily (5 or more units)
110,New Construction,Aluminum storefront or curtain wall,0.8232771338985184,8.232771338985186,Residential: Multifamily (5 or more units)
110,New Construction,Brick clay,1.225133412962963,0.3540635563462962,Residential: Multifamily (5 or more units)
110,New Construction,Built up roofing,0.1755464416111111,0.9865710018544444,Residential: Multifamily (5 or more units)
110,New Construction,CMU,0.2184266849444444,0.0244637887137777,Residential: Multifamily (5 or more units)
110,New Construction,Carpet,0.1827864330308641,0.8225389486388889,Residential: Multifamily (5 or more units)
110,New Construction,Ceramic tile,0.8242001227160494,0.2159404321516049,Residential: Multifamily (5 or more units)
110,New Construction,Coatings - other,0.1409575630430864,1.7618287182090993,Residential: Multifamily (5 or more units)
110,New Construction,Cold formed steel framing,10.303263398652469,25.24299532669855,Residential: Multifamily (5 or more units)
110,New Construction,Doors and frames - other,0.7363848992674692,4.244209047207066,Residential: Multifamily (5 or more units)
110,New Construction,Extruded polystyrene XPS,0.4402334286575926,28.59590313339266,Residential: Multifamily (5 or more units)
110,New Construction,Extrusion,1.4037186791626544,10.541927280511532,Residential: Multifamily (5 or more units)
110,New Construction,Fasteners,0.070405675450679,0.332630523801937,Residential: Multifamily (5 or more units)
